Estimates of Under-five mortality rate by Sustainable Development Goal region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe,Lower,15.5613,14.9811,14.5454,14.0675,13.6110,13.0588,12.5116,11.9690,11.4662,10.8751,10.3746,9.9832,9.6090,9.1983,8.7609,8.3132,7.8823,7.5246,7.2222,6.9652,6.7111,6.5075,6.3461,6.1617,5.9341,5.6824,5.4121,5.1399,4.9091,4.6970,4.5087,4.3332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe,Median,15.7897,15.2020,14.7499,14.2663,13.8021,13.2428,12.6826,12.1337,11.6200,11.0140,10.5011,10.0972,9.7156,9.2918,8.8436,8.3873,7.9489,7.5858,7.2811,7.0235,6.7663,6.5618,6.4008,6.2159,5.9863,5.7306,5.4577,5.1819,4.9491,4.7384,4.5627,4.4085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe,Upper,16.0959,15.4862,15.0108,14.5202,14.0475,13.4771,12.9060,12.3405,11.8091,11.1809,10.6508,10.2335,9.8342,9.3956,8.9341,8.4687,8.0235,7.6555,7.3465,7.0888,6.8275,6.6227,6.4593,6.2737,6.0435,5.7852,5.5091,5.2284,4.9928,4.7857,4.6226,4.4963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America and the Caribbean,Lower,53.3153,51.0426,48.7416,46.4657,44.1973,41.9810,39.8476,37.7890,36.3735,34.0004,32.3066,30.7278,29.2217,27.8533,26.5995,25.4141,24.3579,23.3838,22.4824,21.6644,22.1499,20.1918,19.5482,18.9371,18.3730,17.8952,17.9990,17.1967,16.6612,16.1072,15.5397,14.9767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America and the Caribbean,Median,54.9055,52.5330,50.1365,47.7747,45.4140,43.1392,40.9458,38.8229,37.3497,34.9219,33.1904,31.5570,30.0078,28.5994,27.2913,26.0626,24.9448,23.9153,22.9726,22.1183,22.6556,20.6136,19.9664,19.3649,18.8262,18.3798,18.5262,17.7764,17.3068,16.8469,16.3759,15.9176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America and the Caribbean,Upper,56.5704,54.0916,51.6370,49.2084,46.7629,44.4154,42.1288,39.9523,38.4188,35.9200,34.1331,32.4596,30.8586,29.4016,28.0503,26.7750,25.6001,24.5248,23.5395,22.6531,23.2856,21.1533,20.5307,19.9629,19.4640,19.0724,19.3135,18.6658,18.3428,18.0510,17.7963,17.5526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central and Southern Asia,Lower,121.8288,118.3085,114.9847,111.9169,109.0138,105.8992,102.6523,99.2687,95.7902,92.2210,88.6714,85.1506,81.7643,78.4872,75.4548,72.2248,69.1839,66.2600,63.3253,60.6077,57.8134,55.1491,52.5283,49.9706,47.4566,45.0392,42.7250,40.5301,38.3951,36.3994,34.4323,32.5614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central and Southern Asia,Median,124.7905,121.1730,117.8126,114.6698,111.6988,108.5214,105.2326,101.8036,98.2595,94.6390,91.0229,87.4735,84.0393,80.7602,77.6920,74.4378,71.3527,68.3538,65.3651,62.5795,59.7352,57.0183,54.3468,51.7274,49.1776,46.7512,44.4783,42.3981,40.4317,38.6661,36.9883,35.3868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central and Southern Asia,Upper,127.8693,124.1611,120.7223,117.5124,114.5003,111.3558,108.0110,104.5506,100.9222,97.2653,93.5573,89.9879,86.5172,83.1901,80.1432,76.8355,73.7537,70.7658,67.7258,64.8396,61.8638,59.0180,56.2597,53.5620,51.0310,48.6643,46.4792,44.4995,42.7435,41.2952,39.9732,38.8180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central Asia,Lower,66.5715,66.8709,67.7567,68.6098,69.0163,68.6208,67.4276,65.4940,63.1164,60.1398,56.7280,53.0906,49.3082,45.5110,41.9252,38.7021,35.7778,33.1611,30.8216,28.8659,27.2144,25.7176,24.3753,23.1645,22.0152,20.9677,19.9343,19.0013,18.0687,17.2648,16.4721,15.8624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
