#Estimates of Under-five mortality rate by UNICEF region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia,Lower,127.0208,123.2607,119.5783,116.0988,112.6770,109.1023,105.5357,101.9031,98.2456,94.5747,90.9385,87.3801,83.9519,80.6743,77.6725,74.4692,71.5068,68.6583,65.7673,63.0826,60.2663,57.5908,54.9781,52.3803,49.8965,47.3741,44.9106,42.5858,40.2802,38.0946,35.9962,33.9584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia,Median,130.2313,126.3651,122.6400,119.0594,115.5590,111.9257,108.2909,104.5808,100.8511,97.1189,93.4224,89.8177,86.3591,83.0705,80.0371,76.8281,73.8101,70.8827,67.9542,65.1947,62.3319,59.5971,56.9211,54.2851,51.7388,49.2285,46.8288,44.6347,42.5261,40.5867,38.8007,37.0591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia,Upper,133.5544,129.5515,125.7756,122.1224,118.5591,114.9433,111.2276,107.4540,103.6839,99.8820,96.0945,92.4517,88.9610,85.6210,82.5979,79.3817,76.3443,73.4517,70.4601,67.5930,64.6159,61.7473,58.9561,56.2511,53.7103,51.2508,48.9896,46.9050,45.0117,43.3985,41.9718,40.7224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia and Pacific,Lower,53.8630,53.0693,52.1603,50.8414,49.2561,47.5781,45.8408,44.0601,42.1817,40.2450,38.0806,36.0279,34.0065,31.9286,30.8398,28.0751,26.3900,24.8704,24.3425,22.1332,20.9831,19.9407,18.7302,17.8716,16.9349,16.2503,15.3565,14.5815,14.3244,13.8641,13.6704,13.3543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia and Pacific,Median,56.5701,55.3941,54.1827,52.6630,50.9393,49.1801,47.3756,45.4948,43.5305,41.5189,39.3200,37.1713,35.0701,32.9445,31.8213,28.9982,27.2747,25.6967,25.1675,22.8753,21.6951,20.6346,19.4074,18.5506,17.6266,16.9835,16.1162,15.3588,15.2243,14.8686,14.8459,14.6939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia and Pacific,Upper,59.7141,58.0983,56.4875,54.6585,52.7388,50.9135,49.0257,47.0785,45.0514,42.9680,40.7335,38.4932,36.3128,34.0625,32.8912,29.9894,28.2131,26.5956,26.0698,23.6972,22.4943,21.4150,20.1822,19.3387,18.4417,17.8611,17.0453,16.3562,16.3830,16.2454,16.4817,16.6482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America and Caribbean,Lower,53.3153,51.0426,48.7416,46.4657,44.1973,41.9810,39.8476,37.7890,36.3735,34.0004,32.3066,30.7278,29.2217,27.8533,26.5995,25.4141,24.3579,23.3838,22.4824,21.6644,22.1499,20.1918,19.5482,18.9371,18.3730,17.8952,17.9990,17.1967,16.6612,16.1072,15.5397,14.9767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America and Caribbean,Median,54.9055,52.5330,50.1365,47.7747,45.4140,43.1392,40.9458,38.8229,37.3497,34.9219,33.1904,31.5570,30.0078,28.5994,27.2913,26.0626,24.9448,23.9153,22.9726,22.1183,22.6556,20.6136,19.9664,19.3649,18.8262,18.3798,18.5262,17.7764,17.3068,16.8469,16.3759,15.9176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America and Caribbean,Upper,56.5704,54.0916,51.6370,49.2084,46.7629,44.4154,42.1288,39.9523,38.4188,35.9200,34.1331,32.4596,30.8586,29.4016,28.0503,26.7750,25.6001,24.5248,23.5395,22.6531,23.2856,21.1533,20.5307,19.9629,19.4640,19.0724,19.3135,18.6658,18.3428,18.0510,17.7963,17.5526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North America,Lower,10.7708,10.4349,10.0885,9.7388,9.4027,9.0956,8.8282,8.6075,8.4245,8.2722,8.1528,8.0434,7.9523,7.8715,7.7875,7.7023,7.6023,7.4886,7.3616,7.2263,7.0920,6.9629,6.8447,6.7420,6.6499,6.5692,6.4870,6.3955,6.2924,6.1688,6.0127,5.8313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North America,Median,10.9485,10.6075,10.2489,9.8908,9.5511,9.2405,8.9711,8.7484,8.5639,8.4087,8.2840,8.1710,8.0767,7.9932,7.9116,7.8229,7.7239,7.6060,7.4755,7.3379,7.2008,7.0707,6.9521,6.8481,6.7558,6.6722,6.5897,6.5034,6.4160,6.3282,6.2338,6.1332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
